Date,Title,Organization,City,State,URL,Keyword,Summary
9/4/2018 0:00,Law & Order: Hate Crimes Is a Thing That Is Happening,Slate Magazine,,,https://slate.com/culture/2018/09/law-and-order-hate-crimes-nbc-orders-new-dick-wolf-series.html,crimes force hate khakis law leight menendez order plemons special spinoff svu wolf crimes force hate khakis law leight menendez order plemons special spinoff svu wolf crimes force hate khakis law leight menendez order plemons special spinoff svu wolf,"Dick Wolf is back at it again. NBC has ordered yet another spinoff from the Law & Order creator, this one a 13-episode series called, and I swear I am not making this up, Law & Order: Hate Crimes. According to Variety, the show is based on New York's real"
9/4/2018 0:00,NBC orders new series Law & Order: Hate Crimes,The Week Magazine,,,http://theweek.com/speedreads/794093/nbc-orders-new-series-law--order-hate-crimes,crimes deadline force hate law leight nbc order special spinoff svu unit victims crimes deadline force hate law leight nbc order special spinoff svu unit victims,"NBC has just announced what sounds like the most depressing Law & Order series yet: Law & Order: Hate Crimes.       Deadline reports that the network has ordered 13 episodes of this new show, which will be based on New York's actual Hate Crimes Task Force. The"
9/4/2018 0:00,Inmate confesses to murder of black man in letter to white supremacist group,CBS News,New York,NY,https://www.cbsnews.com/news/john-daniel-carothers-white-supremacist-group-letter-details-murder-2018-09-04/,ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white ait bible carothers confesses daily daniel fountain journal letter miller murder murfreesboro robert rutherford supremacist tennessee white,"MURFREESBORO, Tenn. — A Tennessee jail has intercepted a letter from an inmate to a white supremacist group in which he confesses to killing a black man. John Daniel Carothers, 53, is charged with murder in the death of 40-year-old Robert Miller, who"
9/4/2018 0:00,Are you ready for 'Law & Order: Hate Crimes'?,The Boston Globe,Boston,MA,https://www.bostonglobe.com/arts/2018/09/04/are-you-ready-for-law-order-hate-crimes/n3E7k7cFtO4WgkBMvze6lI/story.html,crimes franchise hate l&o law leight los_angeles nbc order svu wolf york crimes franchise hate l&o law leight los_angeles nbc order svu wolf york crimes franchise hate l&o law leight los_angeles nbc order svu wolf york crimes franchise hate l&o law leight los_angeles nbc order svu wolf york crimes franchise hate l&o law leight los_angeles nbc order svu wolf york,"Special victims unit? Eh, whatever. That's so 1999, which, believe it or not, is the year that “Law & Order: SVU” premiered.   Now, with NBC, “Law & Order” honcho Dick Wolf — also a famous ripped-from-the-headlines junkie — is going for a more"
9/4/2018 0:00,Dick Wolf Extends Law & Order Franchise with Show About Hate Crimes,World Screen,New York,NY,http://worldscreen.com/tvdrama/dick-wolf-extends-law-order-franchise-with-show-about-hate-crimes/,crimes dick hate incarnation law leight nbc order scripted svu unit victims wolf crimes dick hate incarnation law leight nbc order scripted svu unit victims wolf,"Emmy Award-winning producer Dick Wolf is working on Law & Order: Hate Crimes, which has been given a 13-episode order from NBC.   Co-created with former Law & Order: Special Victims Unit showrunner Warren Leight, the latest installment of the popular Law &"
9/4/2018 0:00,NBC Orders 'Law & Order: Hate Crimes',Broadcasting & Cable,New York,NY,https://www.broadcastingcable.com/news/nbc-orders-law-order-hate-crimes,crimes dick hate law leight nbc order special svu unit victims wolf crimes dick hate law leight nbc order special svu unit victims wolf crimes dick hate law leight nbc order special svu unit victims wolf crimes dick hate law leight nbc order special svu unit victims wolf,"NBC has ordered the Dick Wolf series Law & Order: Hate Crimes, starting with a 13-episode order of the spinoff series. The first incarnation will be introduced in the latter part of the upcoming 20th season of Law & Order: Special Victims Unit Co-created"
9/4/2018 0:00,Law & Order: Hate Crimes' Gets a 13 Episode Order from NBC,Showbiz Junkies,San Diego,CA,https://www.showbizjunkies.com/news/law-order-hate-crimes-news/,crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf crimes dick hate law leight nbc order svu unit warren wolf,"NBC has ordered a 13 episode season of Law & Order: Hate Crimes from executive producer Dick Wolf. The timely, just-announced series is a Universal Television production and is inspired by New York's Hate Crimes Task Force.      Dick Wolf co-created Law &"
9/4/2018 0:00,New Spinoff 'Law & Order: Hate Crimes' Coming to NBC,Moviefone,New York,NY,https://www.moviefone.com/2018/09/04/new-spinoff-law-order-hate-crimes-coming-to-nbc/,crimes dick hate law leight nbc order special spinoff svu unit victims crimes dick hate law leight nbc order special spinoff svu unit victims crimes dick hate law leight nbc order special spinoff svu unit victims,"You can never have enough ""Law & Order"" ... right? NBC just ordered 13 episodes for ""Hate Crimes"" -- its seventh ""Law & Order"" branded series -- which will be a spinoff of ""Law & Order: SVU.""      ""Law & Order: Hate Crimes"" is based on New York's real-life"
9/4/2018 0:00,Dun Dun! NBC Orders Law & Order: Hate Crimes,Vulture,New York,NY,http://www.vulture.com/2018/09/dun-dun-nbc-orders-law-and-order-hate-crimes.html,crimes dun force hate iverse law nypd order svu task victims wolf,"NBC has some new Dick (Wolf) energy: The network has given a 13-episode order to a new Law & Order series, titled Law & Order: Hate Crimes. According to Variety, Wolf's new series is based on the NYPD's real Hate Crimes Task Force, created in November"
9/4/2018 0:00,VIDEO: Security video captures brutal beating over victim's sexual orientation,CBS17.com,,,https://www.cbs17.com/news/national-news/video-security-video-captures-brutal-beating-over-victim-s-sexual-orientation/1416814789,albany brutal capital chilling dabbs gay genuine harvey hubert lexington lgbt martha news10 orientation police victims video albany brutal capital chilling dabbs gay genuine harvey hubert lexington lgbt martha news10 orientation police victims video albany brutal capital chilling dabbs gay genuine harvey hubert lexington lgbt martha news10 orientation police victims video albany brutal capital chilling dabbs gay genuine harvey hubert lexington lgbt martha news10 orientation police victims video albany brutal capital chilling dabbs gay genuine harvey hubert lexington lgbt martha news10 orientation police victims video,"ALBANY, NY (NEWS10) - Chilling exclusive video shows the moments immediately following a brutal attack.      On Saturday, an Albany man was left for dead on the steps of an apartment building in the area of Lexington and Central Avenue. Police have shied away"
9/4/2018 0:00,Albany man accused of hate crime,Spectrum News,,,http://spectrumlocalnews.com/nys/capital-region/news/2018/09/04/albany-hate-crime,albany attack avenue candy crime dabbs groceries hate hubert lexington police sham victims,"ALBANY, NY -- Albany police are calling a violent attack that happened on Central Avenue and Lexington Avenue on Saturday afternoon a hate crime.    Hubert Dabbs now is facing second-degree attempted murder charges.      Police say the attack was based on the"
9/4/2018 0:00,Law & Order: Hate Crimes Coming to NBC!!,TV Fanatic,Boston,Massachusetts,https://www.tvfanatic.com/2018/09/law-and-order-hate-crimes-coming-to-nbc/,crimes dick hate incarnation law leight nbc order svu unit victims wolf crimes dick hate incarnation law leight nbc order svu unit victims wolf crimes dick hate incarnation law leight nbc order svu unit victims wolf,One of television's most successful franchises is tackling a very relevant and topical subject matter as iconic Emmy Award-winning producer Dick Wolf brings Law & Order: Hate Crimes to audiences beginning with a 13-episode order from NBC. As the average
9/4/2018 0:00,NBC Orders 'Law & Order' Series Based on Hate Crimes Task Force,PopCulture.com,,,https://popculture.com/tv-shows/2018/09/04/nbc-law-order-series-hate-crimes-task-force/,crimes dick hate law leight nbc order series svu warren wolf york crimes dick hate law leight nbc order series svu warren wolf york crimes dick hate law leight nbc order series svu warren wolf york crimes dick hate law leight nbc order series svu warren wolf york crimes dick hate law leight nbc order series svu warren wolf york,"NBC has ordered a new Law & Order series from Dick Wolf based on a hate crimes task force.      According to Variety, the series will be titled Law & Order: Hate Crimes and it is confirmed for a 13-episode first season. It was co-created by former Law & Order:"
9/4/2018 0:00,Dick Wolf's Law & Order: Hate Crimes Series Greenlit at NBC,ComingSoon.net,,,http://www.comingsoon.net/tv/news/977007-law-order-hate-crimes-series-greenlit-at-nbc,crimes detectives dick hate law leight nbc order svu unit wolf york crimes detectives dick hate law leight nbc order svu unit wolf york crimes detectives dick hate law leight nbc order svu unit wolf york crimes detectives dick hate law leight nbc order svu unit wolf york crimes detectives dick hate law leight nbc order svu unit wolf york,"NBC has given a 13-episode order to Law & Order: Hate Crimes, the seventh installment in Dick Wolf's Law & Order franchise, Deadline has confirmed. Law & Order: Hate Crimes is based on New York's actual Hate Crimes Task Force, the second oldest bias-based"
9/4/2018 0:00,"Law & Order: Hate Crimes' coming to NBC. Yes, really.",Mashable,San Francisco,CA,https://mashable.com/article/law-and-order-hate-crimes-nbc/,crimes dick hate law leight nbc order showrunner special spinoffs unit victims crimes dick hate law leight nbc order showrunner special spinoffs unit victims,"Law & Order creator Dick Wolf and Law & Order: Special Victims Unit showrunner Warren Leight have successfully pitched a new Law & Order series to NBC. The show, which will be titled Law & Order: Hate Crimes, was picked up for a 13-episode season There's"
9/5/2018 0:00,NBC's 'Law & Order' franchise adding new hate-crimes drama,The Sentinel,Carlisle,PA,https://cumberlink.com/news/national/nbc-s-law-order-franchise-adding-new-hate-crimes-drama/article_d4159c25-5dd8-5cb4-a811-f3a7cbadaeff.html,angeles crimes drama force franchise hate law leight nbc order task victims wolf angeles crimes drama force franchise hate law leight nbc order task victims wolf,"LOS ANGELES (AP) — NBC's ""Law & Order"" franchise is adding what the network calls a ""relevant"" new series about hate crimes.       The network said Tuesday that it's ordered 13 episodes of ""Law & Order: Hate Crimes."" The drama from ""Law & Order"" creator Dick"
9/5/2018 0:00,“Law & Order” is an indestructible monolith that will outlive us all,Quartzy,,,https://qz.com/quartzy/1379708/law-and-order-hate-crimes-is-up-next-for-dick-wolfs-long-running-tv-series/,cbs crimes dick dun hate law nbc order outlive police seasons svu wolf,"One of the longest-running franchises in the history of American entertainment is about to get longer.    NBC ordered yet another Law & Order spin-off from prolific TV producer Dick Wolf yesterday (Sept. 4), this one to focus on hate crimes. The sixth"
9/5/2018 0:00,UK Parliament set to vote on whether 'upskirting' is a hate crime,KSRO,Santa Rosa,CA,http://www.ksro.com/2018/09/05/uk-parliament-set-to-vote-on-whether-upskirting-is-a-hate-crime/,bill british chope creasy crime england guardian hate kingdom misogyny parliament party rightsinfo scotland skirt united upskirting welsh,(LONDON) — British lawmakers are set to vote Wednesday on whether “upskirting” constitutes a hate crime in the United Kingdom.      The term “upskirting” refers to the act of taking a photograph underneath someone's skirt or dress without prior
9/5/2018 0:00,Suspect sent corpse photos of murder victim to guys on Grindr,Queerty,New York,NY,https://www.queerty.com/suspect-sent-corpse-photos-murder-victim-guys-grindr-20180905,allege alt atomwaffen auspice bernstein california dna fbi fire forest gay grindr lake murder suspect victims woodward allege alt atomwaffen auspice bernstein california dna fbi fire forest gay grindr lake murder suspect victims woodward allege alt atomwaffen auspice bernstein california dna fbi fire forest gay grindr lake murder suspect victims woodward allege alt atomwaffen auspice bernstein california dna fbi fire forest gay grindr lake murder suspect victims woodward,Spoiler alert: this latest story about Alt-Right hate does not involve very fine people on both sides. Samuel Woodward will stand trial for hate crimes and murder for the death of his former schoolmate Blaze Bernstein. Bernstein was found murdered in
9/5/2018 0:00,New 'Law & Order' series will focus on hate crimes,Yahoo Movies,,,https://www.yahoo.com/movies/new-law-series-will-focus-hate-crimes-112954319.html,crimes dick entertainment hate law leight nbc order series special svu unit victims wolf,"Law & Order is planning a new series focussing on hate crimes.        NBC has ordered 13 episodes of Law & Order: Hate Crimes, to add to the long-running franchise, according to Entertainment Weekly.       It will reportedly be based on the New York Police"
9/5/2018 0:00,NBC adding 'Hate Crimes Unit' to flagship 'Law & Order' franchise,connectradio.fm,DuBois,PA,http://www.connectradio.fm/2018/09/05/nbc-adding-hate-crimes-unit-to-flagship-law-order-franchise/,crimes dick hargitay haston hate l&o law mariska nbc order svu unit,"(LR) Dick Wolf, Mariska Hargitay/NBC/Chris Haston(NEW YORK) — NBC is adding to its hugely successful Law & Order franchise with a 13-episode order for Law & Order: Hate Crimes, from creator Dick Wolf, the network has announced.     The latest addition is"
9/5/2018 0:00,Dick Wolf brings 'Law & Order: Hate Crimes' to NBC,Yahoo Sports,,,https://sports.yahoo.com/dick-wolf-brings-law-order-012107694.html,creator crimes dick hate law leight nbc order series special unit victims wolf creator crimes dick hate law leight nbc order series special unit victims wolf creator crimes dick hate law leight nbc order series special unit victims wolf,"NBC announced that they have ordered a new 'Law & Order' series from Dick Wolf.  The series is called 'Law & Order: Hate Crimes' and will contain 13 episodes. It was co-created with {Warren Leight,} the “Law & Order: Special Victims Unit” creator. And"
9/5/2018 0:00,LOS ANGELES | NBC's 'Law & Order' franchise adding new hate-crimes drama,STL.News,,,https://www.stl.news/los-angeles-nbcs-law-order-franchise-adding-new-hate-crimes-drama/166136/,angeles crimes drama force franchise hate law leight nbc order task victims wolf angeles crimes drama force franchise hate law leight nbc order task victims wolf,LOS ANGELES— NBC's “Law & Order” franchise is adding what the network calls a “relevant” new series about hate crimes.        The network said Tuesday that it's ordered 13 episodes of “Law & Order: Hate Crimes.” The drama from “Law & Order”
9/5/2018 0:00,"In post-Katrina hate-crime case, dispute erupts over jury selection process",The Advocate,Baton Rouge,LA,https://www.theadvocate.com/new_orleans/news/crime_police/article_7b00643c-b12a-11e8-ba35-6f1bc98915a6.html,algiers bourgeois civil federal fishman herrington hurricane jury jusselin katrina lemmon orleans point questionnaire valerie algiers bourgeois civil federal fishman herrington hurricane jury jusselin katrina lemmon orleans point questionnaire valerie,"Attorneys for a man charged with a hate crime in Algiers in the wake of Hurricane Katrina are sparring with federal prosecutors over the jury-selection process, the latest squabble in one of the last remaining civil rights cases that date from the storm's"
9/5/2018 0:00,California man to stand trial for gay former high school classmate's murder,Metro Weekly,,,https://www.metroweekly.com/2018/09/california-man-to-stand-trial-for-gay-former-high-school-classmates-murder/,bernstein evidence fire forest gay hate jantzen lake murder muñoz nazi press snapchat stabbing woodward bernstein evidence fire forest gay hate jantzen lake murder muñoz nazi press snapchat stabbing woodward bernstein evidence fire forest gay hate jantzen lake murder muñoz nazi press snapchat stabbing woodward bernstein evidence fire forest gay hate jantzen lake murder muñoz nazi press snapchat stabbing woodward bernstein evidence fire forest gay hate jantzen lake murder muñoz nazi press snapchat stabbing woodward,"Samuel Woodward has pleaded not guilty to first-degree murder and hate crime charges in the death of Blaze Bernstein    Samuel Woodward, the 21-year-old accused of stabbing an openly gay former high school classmate to death earlier this year, will stand"
9/5/2018 0:00,"State hate crime laws vary, often leaving out LBGTQ protections",Center for Public Integrity,Washington,DC,https://www.publicintegrity.org/2018/09/05/22222/state-hate-crime-laws-vary-often-leaving-out-lbgtq-protections,andrade crime crimes hate indiana johnson law laws legislation news21 shepard state wyoming andrade crime crimes hate indiana johnson law laws legislation news21 shepard state wyoming andrade crime crimes hate indiana johnson law laws legislation news21 shepard state wyoming andrade crime crimes hate indiana johnson law laws legislation news21 shepard state wyoming,"Five states don't have laws that specifically criminalize hate crimes. Laws in 45 other states differ. This report is part of the “Hate in America"" project produced by the Carnegie-Knight News21 initiative, a national investigative reporting project by"
9/5/2018 0:00,"Because You Can Never Get Enough 'L&O', Here Comes 'Law & Order: Hate Crimes'",Closer Weekly,New York,NY,https://www.closerweekly.com/posts/law-and-order-svu-spin-off-165717,cast crimes dick episodes hate l&o law leight nbc order special unit victims wolf cast crimes dick episodes hate l&o law leight nbc order special unit victims wolf cast crimes dick episodes hate l&o law leight nbc order special unit victims wolf cast crimes dick episodes hate l&o law leight nbc order special unit victims wolf,"Outside of The Simpsons and Star Trek, it's tough to think of a show or television franchise that has enjoyed greater longevity than Dick Wolf's Law & Order. It launched in 1990 with the original series, which, after nine years, spawned the similar yet"
9/5/2018 0:00,"Anti-Trans Hate Crime Has Residents of Charleston, South Carolina Reeling",INTO,,,https://www.intomore.com/impact/anti-trans-hate-crime-has-residents-of-charleston-south-carolina-reeling,affa charleston community facebook glenn hate kendra lgbtq martinez police price south_carolina trans affa charleston community facebook glenn hate kendra lgbtq martinez police price south_carolina trans,"The images of Kendra Rodriguez Martinez, bloodied and hospitalized, are the kind you have to immediately look away from. You can't unsee them, even if you wish you could. Still, more than 900 people shared the pictures on Facebook, some decrying the"
9/5/2018 0:00,Campaigners' joy as MPs consider labelling misogyny a hate crime,indalaw.com,New York,NY,http://indalaw.com/news/view/29436/first-step-to-misogyny-becoming-a-hate-called-amazing-victory.html,null,null
9/5/2018 0:00,NBC announces 'Law & Order' spin-off spotlighting hate crimes,Los Angeles Blade,,,http://www.losangelesblade.com/2018/09/05/nbc-announces-law-order-spin-off-spotlighting-hate-crimes/,anthonymkreis britnidwrites city crimes deadline force hate kpfallon law mfkjuvmo0h order svu wolf york anthonymkreis britnidwrites city crimes deadline force hate kpfallon law mfkjuvmo0h order svu wolf york anthonymkreis britnidwrites city crimes deadline force hate kpfallon law mfkjuvmo0h order svu wolf york anthonymkreis britnidwrites city crimes deadline force hate kpfallon law mfkjuvmo0h order svu wolf york anthonymkreis britnidwrites city crimes deadline force hate kpfallon law mfkjuvmo0h order svu wolf york anthonymkreis britnidwrites city crimes deadline force hate kpfallon law mfkjuvmo0h order svu wolf york anthonymkreis britnidwrites city crimes deadline force hate kpfallon law mfkjuvmo0h order svu wolf york anthonymkreis britnidwrites city crimes deadline force hate kpfallon law mfkjuvmo0h order svu wolf york anthonymkreis britnidwrites city crimes deadline force hate kpfallon law mfkjuvmo0h order svu wolf york anthonymkreis britnidwrites city crimes deadline force hate kpfallon law mfkjuvmo0h order svu wolf york anthonymkreis britnidwrites city crimes deadline force hate kpfallon law mfkjuvmo0h order svu wolf york anthonymkreis britnidwrites city crimes deadline force hate kpfallon law mfkjuvmo0h order svu wolf york,NBC has announced yet another “Law & Order” spin-off is in the works. The latest installment “Law & Order: Hate Crimes” will be introduced during the new season of “Law & Order: SVU.”     “Law & Order: Hate Crimes” will be based on New York
9/5/2018 0:00,Why You Shouldn't Dismiss Law and Order: Hate Crimes Just Yet,E! online Italiano,Los Angeles,California,https://www.eonline.com/news/965626/why-you-shouldn-t-dismiss-law-and-order-hate-crimes-just-yet,benson crime crimes detectives hargitay hate law leight olivia order show svu wolf benson crime crimes detectives hargitay hate law leight olivia order show svu wolf,"In the TV criminal justice system, sexually-based offenses have been fueling Law & Order: SVU for 20 years. Now in a new SVU spinoff, an elite squad of detectives known as the Hate Crimes Unit will take on just what their division name says, hate crimes."
9/5/2018 0:00,Law & Order: Hate Crimes' Procedural Is Coming to NBC,The Hilltop Monitor,,,http://hilltopmonitor.com/2018/09/law-order-hate-crimes-procedural-is-coming-to-nbc/,crimes dick hate law leight lumet nbc oflaw order special unit victims wolf crimes dick hate law leight lumet nbc oflaw order special unit victims wolf crimes dick hate law leight lumet nbc oflaw order special unit victims wolf crimes dick hate law leight lumet nbc oflaw order special unit victims wolf crimes dick hate law leight lumet nbc oflaw order special unit victims wolf crimes dick hate law leight lumet nbc oflaw order special unit victims wolf crimes dick hate law leight lumet nbc oflaw order special unit victims wolf crimes dick hate law leight lumet nbc oflaw order special unit victims wolf crimes dick hate law leight lumet nbc oflaw order special unit victims wolf,"The New York-set series, which comes from Law & Order mastermind Dick Wolf and former Law & Order: Special Victims Unit showrunner Warren Leight, is based on the real-life NYPD's Hate Crimes Task Force, which takes on a very topical issue: crimes"
9/5/2018 0:00,"Sara Barlow: LGBT community, not Catholics, victims of hate crimes",Madison.com,,,https://madison.com/opinion/mailbag/sara-barlow-lgbt-community-not-catholics-victims-of-hate-crimes/article_70ef0516-804f-5590-b426-0056b36e1039.html,barlow catholic crimes editor genocide hate lgbt sara tctvoice barlow catholic crimes editor genocide hate lgbt sara tctvoice barlow catholic crimes editor genocide hate lgbt sara tctvoice barlow catholic crimes editor genocide hate lgbt sara tctvoice,"Dear Editor: Let's be real here: There is no ""Catholic genocide"" in the US, but there are plenty of real hate crimes committed against the LGBT community. Nobody is banning Catholics from the military, or refusing to serve Catholic wedding cakes, or even"
9/5/2018 0:00,"Law & Order: Hate Crimes' hopes to create a 'dialogue' like 'SVU' did for sexual assault, says Dick Wolf",sanbernardino.today,San Bernardino,CA,https://sanbernardino.today/ca/post/law-order-hate-crimes-hopes-create-dialogue-svu-did-sexual-assault-says-dick-wolf-2,null,null
9/5/2018 0:00,California Man To Go On Trial For Allegedly Posing As Gay Before Killing Ivy League Student,Oxygen,,,https://www.oxygen.com/crime-time/samuel-woodward-to-stand-trial-for-murder-blaze-bernstein,angeles bernstein california classmate crime gay ivy kabc league murder nazi neo samuel woodward angeles bernstein california classmate crime gay ivy kabc league murder nazi neo samuel woodward angeles bernstein california classmate crime gay ivy kabc league murder nazi neo samuel woodward,"Investigators say Samuel Woodward posed as ""gay curious"" and that a search of his phone revealed possession of neo-Nazi group material.      A man accused of posing as gay so he could lure and then kill his former high school classmate will stand trial, a"
9/5/2018 0:00,Timely' Law & Order Series Set to Combat 'Reality' of US Hate Crime,NewsBusters,,,https://www.newsbusters.org/blogs/culture/gabriel-hays/2018/09/05/timely-law-order-series-set-combat-reality-us-hate-crime,creators crime crimes dick hate kats law order svu tolerance trump wolf creators crime crimes dick hate kats law order svu tolerance trump wolf,"Look, the left wants you to believe that America is still a very racist country and that all manner of racial injustice and hate crimes are occuring like never before. And of course, Hollywood is here to reinforce that idea. NBC has just announced Law &"
9/5/2018 0:00,New TV show 'Law & Order: Hate Crimes' aims to create a dialogue like 'SVU',Syracuse.com,Syracuse,NY,https://www.syracuse.com/tv/index.ssf/2018/09/new_tv_show_law_order_hate_crimes_aims_to_create_a_dialogue_like_svu.html,crimes dick hate law leight nbc order show spinoff svu washington wolf york crimes dick hate law leight nbc order show spinoff svu washington wolf york crimes dick hate law leight nbc order show spinoff svu washington wolf york crimes dick hate law leight nbc order show spinoff svu washington wolf york crimes dick hate law leight nbc order show spinoff svu washington wolf york crimes dick hate law leight nbc order show spinoff svu washington wolf york crimes dick hate law leight nbc order show spinoff svu washington wolf york crimes dick hate law leight nbc order show spinoff svu washington wolf york crimes dick hate law leight nbc order show spinoff svu washington wolf york crimes dick hate law leight nbc order show spinoff svu washington wolf york,"In this Wednesday, Jan. 11, 2017, file photo, producer Dick Wolf attends TV Guide Magazine's ""Law & Order: Special Victims Unit"" 400th episode celebration, in New York. (  Several years ago, researchers at Washington State University sent out a survey to"
9/5/2018 0:00,Hatchet-wielding man arrested after alleged hate crime against delivery driver,riversidecountynewssource.org,San Jacinto,CA,https://riversidecountynewssource.org/2018/09/05/hatchet-wielding-man-arrested-after-alleged-hate-crime-against-delivery-driver/,null,null
9/5/2018 0:00,NBC Orders 'Law & Order' Series on Hate Crimes,NBC Connecticut,Hartford,CT,https://www.nbcconnecticut.com/entertainment/entertainment-news/NBC-Law-Order-Hate-Crimes-492482531.html,crimes dick fictional force hate law leight nbc order task victims wolf york crimes dick fictional force hate law leight nbc order task victims wolf york crimes dick fictional force hate law leight nbc order task victims wolf york crimes dick fictional force hate law leight nbc order task victims wolf york crimes dick fictional force hate law leight nbc order task victims wolf york crimes dick fictional force hate law leight nbc order task victims wolf york,"NBC's ""Law & Order"" franchise is adding what the network calls a ""relevant"" new series about hate crimes.    The network said Tuesday that it's ordered 13 episodes of ""Law & Order: Hate Crimes."" The drama from ""Law & Order"" creator Dick Wolf is based on New"
